date,phone.number,transaction.amount
2023-01-13,5056542273,54
2023-01-13,6802517439,117
2023-01-13,4722954225,43
2023-01-13,4722197344,45
2023-01-13,8782434743,10
2023-01-13,4722185576,128
2023-01-13,9725500899,35
2023-01-13,5056242243,8
2023-01-13,5054352079,10
2023-01-13,5056465400,29
2023-01-13,5056461814,114
2023-01-13,5056694003,35
2023-01-13,6824344485,8
2023-01-13,5056136467,116
2023-01-13,4722586356,58
2023-01-13,5056466313,58
2023-01-13,5052020089,15
2023-01-13,8707958022,38
2023-01-13,9412587234,13
2023-01-13,9807634137,48
2023-01-13,9857156709,11
2023-01-14,9805019714,35
2023-01-14,9897018970,47
2023-01-14,5056847551,7
2023-01-14,5056449900,16
2023-01-14,9457670082,42
2023-01-14,4722520511,33
2023-01-14,5056440693,105
2023-01-14,5056445147,8
2023-01-14,5052566410,114
2023-01-14,5055822869,12
2023-01-14,5056461300,122
2023-01-14,5724591181,129
2023-01-14,5056444504,44
2023-01-14,9522738153,14
2023-01-14,5056461555,26
2023-01-14,5753590761,46
2023-01-14,9032612985,36
2023-01-14,4722869536,130
2023-01-14,5058000014,15
2023-01-14,9852981332,9
2023-01-14,8408187889,9
2023-01-14,9845450525,11
2023-01-14,9869512460,115
2023-01-14,5053401364,35
2023-01-14,6784155835,126
2023-01-14,9457670082,10
2023-01-14,9727110378,54
2023-01-14,8624723842,13
2023-01-14,8593431336,105
2023-01-14,5056440012,128
2023-01-14,7859609427,119
2023-01-15,8266951726,24
2023-01-15,6817436358,96
2023-01-15,9802597919,61
2023-01-15,5055339181,28
2023-01-15,5056445738,10
2023-01-15,9734697055,63
2023-01-15,5056934719,26
2023-01-15,5057804824,8
2023-01-15,8658102872,118
2023-01-15,5055339181,116
2023-01-15,9714475959,50
2023-01-15,5056564038,25
2023-01-15,5056461300,127
2023-01-15,5058196383,11
2023-01-15,5056466134,50
2023-01-15,7862740737,33
2023-01-15,5056700186,110
2023-01-15,5052336861,9
2023-01-15,5059025280,128
2023-01-15,4722856761,113
2023-01-15,5057900730,115
2023-01-15,5055211075,54
2023-01-15,4722628410,143
2023-01-15,8173344358,68
2023-01-15,8638731681,41
2023-01-15,5056469701,13
2023-01-15,5056464525,18
2023-01-15,5056443770,59
2023-01-15,7639095059,118
2023-01-15,7862086242,18
2023-01-15,9785174934,11
2023-01-15,2836865655,44
2023-01-15,4722426682,66
2023-01-15,5053582746,130
2023-01-15,9725500899,36
2023-01-15,9843654129,54
2023-01-16,5056449451,37
2023-01-16,5053802401,12
2023-01-16,8504648192,12
2023-01-16,9847275932,18
2023-01-16,5056444964,11
2023-01-16,6783423206,134
2023-01-16,9808380500,16
2023-01-16,5054182893,102
2023-01-16,6892033024,118
2023-01-16,4722836711,8
2023-01-16,9785174934,106
2023-01-16,5053457730,47
2023-01-16,8786810087,36
2023-01-16,5058565416,10
2023-01-16,7705752126,42
2023-01-16,4722315204,16
2023-01-16,5056828901,6
2023-01-16,9844559823,26
2023-01-16,5056469177,21
2023-01-16,9897004355,9
2023-01-16,5743253885,55
2023-01-16,5056117346,33
2023-01-16,5055211075,58
2023-01-16,5056137065,45
2023-01-16,5056440916,12
2023-01-16,5058216635,113
2023-01-16,5052439925,46
2023-01-16,5052067155,6
2023-01-16,5056469177,33
2023-01-16,8289117481,118
2023-01-16,5056462380,32
2023-01-16,8603750814,17
2023-01-16,5056444206,118
2023-01-16,9842495790,11
2023-01-16,5056221360,122
2023-01-16,8545706696,10
2023-01-16,5056678197,52
2023-01-16,5052615308,35
2023-01-16,9808380500,29
2023-01-16,4722797163,9
2023-01-16,4722788372,12
2023-01-17,5056444976,34
2023-01-17,9852215749,110
2023-01-17,9794303861,139
2023-01-17,9843122424,7
2023-01-17,3187054564,43
2023-01-17,9849688813,56
2023-01-17,8455912314,28
2023-01-17,9867996156,26
2023-01-17,9719290823,30
2023-01-17,8604972683,28
2023-01-17,4722113040,10
2023-01-17,5805389207,46
2023-01-17,5059007210,12
2023-01-17,8503497634,115
2023-01-17,4722256563,13
2023-01-17,5056006673,130
2023-01-17,5058254832,124
2023-01-17,7626912243,65
2023-01-17,4722268468,50
2023-01-17,9847069643,27
2023-01-17,5052947184,9
2023-01-17,9849648270,30
2023-01-17,8704589470,113
2023-01-17,5056523322,127
2023-01-17,5055974589,57
2023-01-17,5058336275,29
2023-01-17,7859476951,36
2023-01-17,5056444574,43
2023-01-17,6782073335,118
2023-01-17,5056443282,102
2023-01-18,5056441824,12
2023-01-18,5829086849,16
2023-01-18,8629582694,50
2023-01-18,4722152747,28
2023-01-18,5058166332,59
2023-01-18,9595391453,146
2023-01-18,5056449451,48
2023-01-18,9719360218,9
2023-01-18,9566170631,13
2023-01-18,8655737571,48
2023-01-18,4722419102,36
2023-01-18,4722836711,26
2023-01-18,7732000339,29
2023-01-18,4722836711,67
2023-01-18,9298582412,46
2023-01-18,9849202580,122
2023-01-18,7746798890,105
2023-01-18,5055974589,33
2023-01-18,9843122424,28
2023-01-18,7862164304,123
2023-01-18,9547452524,111
2023-01-18,7818409494,61
2023-01-18,5056469701,119
2023-01-18,4722836711,9
2023-01-18,5052947184,10
2023-01-18,9847069643,8
2023-01-18,5056339320,139
2023-01-18,5056257346,13
2023-01-18,8476617768,7
2023-01-18,4722744821,36
2023-01-18,9856846276,49
2023-01-19,9497726763,45
2023-01-19,5053754400,13
2023-01-19,4722508551,14
2023-01-19,4722491682,11
2023-01-19,5056440123,48
2023-01-19,7818409494,29
2023-01-19,9032612985,35
2023-01-19,9525270670,46
2023-01-19,4722386643,28
2023-01-19,5056845467,51
2023-01-19,4722045129,10
2023-01-19,5056449145,10
2023-01-19,5052022709,16
2023-01-19,7707660942,111
2023-01-19,4722244407,34
2023-01-19,4722616762,48
2023-01-19,9562359843,31
2023-01-19,5058321631,27
2023-01-19,5053657468,9
2023-01-19,7544069763,113
2023-01-19,5052648682,34
2023-01-19,7709312072,36
2023-01-19,5056449973,23
2023-01-19,9802597919,32
2023-01-19,5056461555,134
2023-01-19,9845234942,30
2023-01-19,4722942614,8
2023-01-19,8658296487,24
2023-01-19,5056445147,14
2023-01-19,4722978307,46
2023-01-19,7729919993,107
2023-01-19,9595189511,44
2023-01-20,5056862245,10
2023-01-20,5822475441,47
2023-01-20,4722147544,55
2023-01-20,8562932811,8
2023-01-20,5056467685,45
2023-01-20,4722742993,17
2023-01-20,7863391513,11
2023-01-20,8624723842,43
2023-01-20,9364883207,65
2023-01-20,9789963750,5
2023-01-20,5056464539,102
2023-01-20,8788190657,31
2023-01-20,5056919954,53
2023-01-20,4722376069,38
2023-01-20,9857992794,41
2023-01-20,4722487453,136
2023-01-20,5055247509,31
2023-01-20,5056444206,6
2023-01-20,9527231120,138
2023-01-20,5058000014,37
2023-01-20,8704661917,16
2023-01-20,6819987513,33
2023-01-20,5056443770,14
2023-01-20,9526484578,60
2023-01-20,7813263076,42
2023-01-20,5056448837,56
2023-01-20,9869512460,4
2023-01-20,9497726763,9
2023-01-20,9725500899,49
2023-01-20,9848800003,13
2023-01-20,9862737520,36
2023-01-20,9859529654,101
2023-01-20,9802262899,30
2023-01-20,9718238513,21
2023-01-20,5057097743,36
2023-01-20,4722923974,11
2023-01-20,8726240511,36
2023-01-20,4722207239,12
2023-01-20,4722923974,38
2023-01-21,8787009774,8
2023-01-21,4722521757,16
2023-01-21,5056463151,7
2023-01-21,5056440688,10
2023-01-21,9895922699,129
2023-01-21,9859214233,25
2023-01-21,8704402157,5
2023-01-21,9436824465,34
2023-01-21,5056464991,60
2023-01-21,5056464991,32
2023-01-21,5056791068,12
2023-01-21,9709140996,10
2023-01-21,9705455382,52
2023-01-21,5056444038,12
2023-01-21,4722386643,47
2023-01-21,5056460154,17
2023-01-21,9799201416,8
2023-01-21,4792578609,13
2023-01-21,8726240511,44
2023-01-21,5056827320,7
2023-01-21,9868940946,31
2023-01-21,9734697055,32
2023-01-21,8653080324,33
2023-01-21,9303637458,7
2023-01-21,7854954271,33
2023-01-21,9807560102,58
2023-01-21,9366601302,10
2023-01-21,8266951726,114
2023-01-21,9719209030,52
2023-01-21,9897703995,20
2023-01-21,5056179465,10
2023-01-21,9859529654,19
2023-01-21,9298582412,137
2023-01-21,5056062068,62
2023-01-21,9896955005,48
2023-01-21,7578133250,24
2023-01-21,8782434743,60
2023-01-21,8608666835,102
2023-01-22,5056445968,114
2023-01-22,8644636261,139
2023-01-22,5056445511,11
2023-01-22,9844391509,57
2023-01-22,4722836711,112
2023-01-22,5056444504,48
2023-01-22,9795546253,51
2023-01-22,5052566410,113
2023-01-22,4722130825,59
2023-01-22,7657049847,11
2023-01-22,5057381213,101
2023-01-22,5056463504,129
2023-01-22,5056533571,121
2023-01-22,9805019714,12
2023-01-22,4722634713,13
2023-01-22,9518694813,131
2023-01-22,4722071880,56
2023-01-22,5052059378,8
2023-01-22,9847606492,103
2023-01-22,7749708687,29
2023-01-22,6783423206,11
2023-01-22,5056447792,12
2023-01-22,4722521697,40
2023-01-22,8137592535,110
2023-01-22,8789518212,133
2023-01-22,5057543683,42
2023-01-22,5056445415,51
2023-01-22,5056463131,43
2023-01-22,4722921095,12
2023-01-22,8472548970,10
2023-01-22,5056566682,107
2023-01-22,5056461270,33
2023-01-22,7852032051,62
2023-01-22,5056462783,44
2023-01-22,9856527248,47
2023-01-22,5056469976,36
2023-01-22,5056464991,15
2023-01-22,5056526683,36
2023-01-22,7818450688,48
2023-01-22,5056679983,33
2023-01-22,9849825041,9
2023-01-22,9859214233,10
2023-01-22,9713355319,124
2023-01-22,4722188387,33
2023-01-22,4722967899,116
2023-01-23,9803288241,114
2023-01-23,5059706010,50
2023-01-23,8787009774,29
2023-01-23,5056751732,111
2023-01-23,6783423206,34
2023-01-23,5056441385,45
2023-01-23,5805389207,13
2023-01-23,9802872520,24
2023-01-23,8654546512,32
2023-01-23,8635440489,100
2023-01-23,4722998543,34
2023-01-23,8707958022,32
2023-01-23,5056466313,106
2023-01-23,5056963159,27
2023-01-23,7862910924,114
2023-01-23,4792578609,11
2023-01-23,5056441824,128
2023-01-23,7636773188,39
2023-01-23,8605349973,51
2023-01-23,9853485465,119
2023-01-23,5053984969,4
2023-01-23,5056467232,25
2023-01-23,5056552854,128
2023-01-23,5056324447,11
2023-01-23,5056552854,20
2023-01-23,5743253885,35
2023-01-23,9364883207,51
2023-01-23,5056221360,53
2023-01-23,6817436358,12
2023-01-24,9154269977,29
2023-01-24,9868940946,61
2023-01-24,5057417101,54
2023-01-24,9852215749,36
2023-01-24,9853831966,18
2023-01-24,5056445614,25
2023-01-24,5052773551,50
2023-01-24,8657820870,62
2023-01-24,5056220090,126
2023-01-24,9782507703,22
2023-01-24,9856846276,42
2023-01-24,8654419732,14
2023-01-24,4722980215,28
2023-01-24,5059321289,35
2023-01-24,5058166332,29
2023-01-24,9548830907,32
2023-01-24,4722999416,17
2023-01-24,5864434872,13
2023-01-24,5056449145,40
2023-01-24,5057224791,37
2023-01-24,4722954225,11
2023-01-24,5743253885,37
2023-01-24,5053754400,69
2023-01-24,5054182893,24
2023-01-24,9807311395,119
2023-01-24,5056182408,51
2023-01-24,4722459061,12
2023-01-24,9864486163,111
2023-01-24,5864434872,49
2023-01-24,8702617860,114
2023-01-25,5056862245,136
2023-01-25,5055658910,116
2023-01-25,5052439925,121
2023-01-25,9803031987,101
2023-01-25,9727110378,49
2023-01-25,5057260063,14
2023-01-25,9867379891,35
2023-01-25,5055822869,125
2023-01-25,5057559517,13
2023-01-25,5056443299,121
2023-01-25,5054328700,113
2023-01-25,5056625475,9
2023-01-25,4722491682,51
2023-01-25,5056647985,51
2023-01-25,8635440489,9
2023-01-25,6824344485,35
2023-01-25,5056441763,16
2023-01-25,5056596963,55
2023-01-25,5053401364,25
2023-01-25,8724927592,8
2023-01-25,9719290823,52
2023-01-25,9847007969,127
2023-01-25,8706679297,50
2023-01-25,7798000260,9
2023-01-25,8789518212,14
2023-01-25,5052336861,11
2023-01-25,9796883664,7
2023-01-25,8504648192,54
2023-01-25,7758509293,44
2023-01-25,5056461419,26
2023-01-25,4722278803,9
2023-01-25,5056742429,119
2023-01-25,7813457607,48
2023-01-25,6803809704,15
2023-01-25,5056443133,118
2023-01-25,6786887855,10
2023-01-25,8704247123,9
2023-01-25,5058000014,56
2023-01-25,4803463474,127
2023-01-26,4722855396,32
2023-01-26,5053312883,131
2023-01-26,5058340333,119
2023-01-26,8626483565,49
2023-01-26,9849954923,119
2023-01-26,5052467753,110
2023-01-26,5056445700,12
2023-01-26,4722093852,42
2023-01-26,8503497634,11
2023-01-26,7854309842,11
2023-01-26,5059350304,109
2023-01-26,5059015801,27
2023-01-26,7818811013,14
2023-01-26,8703583272,28
2023-01-26,9847605477,27
2023-01-26,4722179999,58
2023-01-26,9719360218,57
2023-01-26,8704661917,46
2023-01-26,5056440916,9
2023-01-26,4722742993,124
2023-01-26,8013925015,21
2023-01-26,5056462557,51
2023-01-26,5056443939,45
2023-01-26,4722419102,56
2023-01-26,9848949801,116
2023-01-26,4722376069,10
2023-01-26,5057228649,11
2023-01-26,4722975574,45
2023-01-26,5056469779,114
2023-01-26,5056982969,43
2023-01-26,7578133250,7
2023-01-26,9515829037,32
2023-01-26,4722442610,31
2023-01-26,5056444206,7
2023-01-26,8603277129,10
2023-01-27,5053408820,13
2023-01-27,8727564953,111
2023-01-27,9518694813,19
2023-01-27,9457670082,37
2023-01-27,6609896679,32
2023-01-27,4722463581,33
2023-01-27,5056387331,9
2023-01-27,5056899365,135
2023-01-27,9847275932,54
2023-01-27,7626912243,17
2023-01-27,4722491682,122
2023-01-27,8594720803,50
2023-01-27,5056461056,40
2023-01-27,4722521757,7
2023-01-27,9868085752,50
2023-01-27,5056257346,55
2023-01-27,9806726606,37
2023-01-27,5056468417,29
2023-01-27,5052336861,125
2023-01-27,5059007210,10
2023-01-27,9898248126,63
2023-01-27,5058960509,11
2023-01-27,5724591181,131
2023-01-27,9452435564,44
2023-01-27,5052422922,132
2023-01-27,8726715038,37
2023-01-27,9793360336,126
2023-01-27,5056465839,11
2023-01-27,5056463131,30
2023-01-27,9842011887,33
2023-01-27,5056500091,115
2023-01-27,5056444206,118
2023-01-27,8707035138,127
2023-01-27,9807103355,117
2023-01-27,5056464525,51
2023-01-27,5053408820,132
2023-01-27,2726514133,36
2023-01-27,5056449451,11
2023-01-27,4722093852,17
2023-01-28,9798966279,53
2023-01-28,8326610070,49
2023-01-28,7754227990,47
2023-01-28,9864486163,123
2023-01-28,5056449378,10
2023-01-28,5056448713,44
2023-01-28,5055227131,61
2023-01-28,5056943770,14
2023-01-28,5056440123,131
2023-01-28,8782089986,147
2023-01-28,5056443133,107
2023-01-28,5056796741,14
2023-01-28,7754227990,117
2023-01-28,4722204721,12
2023-01-28,5056440244,53
2023-01-28,4722782697,122
2023-01-28,5052773551,18
2023-01-28,5056336181,15
2023-01-28,4792334024,117
2023-01-28,4722185576,118
2023-01-28,5056462380,39
2023-01-28,5055420273,117
2023-01-28,9713086428,121
2023-01-28,9864632238,33
2023-01-28,5056469029,54
2023-01-28,5057011953,45
2023-01-29,9734697055,33
2023-01-29,7817901873,28
2023-01-29,5823568521,32
2023-01-29,9713092704,54
2023-01-29,9514833652,8
2023-01-29,8545706696,32
2023-01-29,8137592535,50
2023-01-29,9383331044,16
2023-01-29,9298582412,107
2023-01-29,8784613309,138
2023-01-29,7405528201,12
2023-01-29,5053408820,58
2023-01-29,9595391453,118
2023-01-29,9736500577,10
2023-01-29,8783595817,26
2023-01-29,4722782697,40
2023-01-29,5058612963,12
2023-01-29,9298582412,112
2023-01-29,5056625363,50
2023-01-29,5056449083,14
2023-01-29,5052439925,48
2023-01-29,5056824574,52
2023-01-29,9844559823,50
2023-01-29,8605349973,13
2023-01-29,4722315204,28
2023-01-29,4722508551,36
2023-01-29,4479757722,25
2023-01-29,5724591181,30
2023-01-29,4722923974,9
2023-01-29,7754227990,27
2023-01-29,9066271357,43
2023-01-29,5056445951,40
2023-01-29,5056713240,46
2023-01-29,4722480447,62
2023-01-29,8789902457,13
2023-01-30,5056812637,8
2023-01-30,9843122424,58
2023-01-30,8603750814,46
2023-01-30,5056461814,124
2023-01-30,9856846276,126
2023-01-30,9566996800,46
2023-01-30,9734381461,131
2023-01-30,9898601653,11
2023-01-30,9847562019,59
2023-01-30,5056542273,22
2023-01-30,5056443133,130
2023-01-30,5054602188,43
2023-01-30,9862216374,24
2023-01-30,5056808607,135
2023-01-30,4722586356,140
2023-01-30,8455912314,48
2023-01-30,7754227990,15
2023-01-30,4722315204,33
2023-01-30,7749708687,48
2023-01-30,9869684240,12
2023-01-30,4722557805,54
2023-01-30,8706003849,45
2023-01-30,5058119459,38
2023-01-30,8653080324,28
2023-01-30,5056444591,122
2023-01-30,5056136467,33
2023-01-30,5057543683,41
2023-01-30,9547452524,46
2023-01-30,8782434743,61
2023-01-30,5056391882,119
2023-01-30,5056441763,8
2023-01-30,4722491682,49
2023-01-30,5055867117,33
2023-01-30,8505584205,132
2023-01-30,9562228081,12
2023-01-30,5056598144,12
2023-01-30,5056462913,50
2023-01-30,5056445938,8
2023-01-30,5056845467,12
2023-01-31,8289117481,23
2023-01-31,8787009774,17
2023-01-31,6232102601,137
2023-01-31,9843654129,111
2023-01-31,5053754400,110
2023-01-31,5056858439,8
2023-01-31,5056440943,134
2023-01-31,6896531654,9
2023-01-31,5056816936,7
2023-01-31,8784787578,32
2023-01-31,4479757722,7
2023-01-31,9715688684,121
2023-01-31,9794303861,43
2023-01-31,4722442610,11
2023-01-31,7862086242,10
2023-01-31,5056062068,11
2023-01-31,5059015801,61
2023-01-31,9844114975,37
2023-01-31,8728771482,33
2023-01-31,4722909395,7
2023-01-31,6674729796,31
2023-01-31,9868760413,133
2023-01-31,5052733388,7
2023-01-31,9898601653,9
2023-01-31,9899104469,17
2023-01-31,4722315204,127
2023-01-31,9803031987,47
2023-01-31,4722066945,11
2023-01-31,9809371502,49
2023-01-31,4722028201,54
2023-01-31,9807103355,12
2023-01-31,9853448813,55
2023-01-31,8594720803,23
2023-01-31,5055227131,7
2023-02-01,9849825041,27
2023-02-01,9849954923,150
2023-02-01,4722580346,23
2023-02-01,9805613149,52
2023-02-01,7867795905,118
2023-02-01,5056808607,11
2023-02-01,5058235155,57
2023-02-01,5056133568,44
2023-02-01,5056025211,32
2023-02-01,4722520511,62
2023-02-01,5056469417,65
2023-02-01,9798051198,51
2023-02-01,9894093512,117
2023-02-01,8782714577,107
2023-02-01,5053457730,122
2023-02-01,5855386241,27
2023-02-01,6892033024,121
2023-02-01,9736500577,41
2023-02-01,5056445700,130
2023-02-01,9566386865,13
2023-02-01,9734697055,49
2023-02-01,9895433784,123
2023-02-01,5052764407,11
2023-02-01,5056221360,34
2023-02-01,8726714262,132
2023-02-01,5056440511,57
2023-02-01,5052764407,131
2023-02-02,5055684089,34
2023-02-02,8408187889,117
2023-02-02,9384002573,140
2023-02-02,5056679983,36
2023-02-02,7819655128,54
2023-02-02,9792036003,46
2023-02-02,4847928314,125
2023-02-02,5055386050,14
2023-02-02,9548830907,40
2023-02-02,5052053878,13
2023-02-02,5056449363,113
2023-02-02,5056469029,27
2023-02-02,8727564953,140
2023-02-02,7868218519,15
2023-02-02,5054081618,7
2023-02-02,5056449900,114
2023-02-02,5054763908,31
2023-02-02,5056464539,11
2023-02-02,9864155787,48
2023-02-02,5056444642,7
2023-02-02,9869512460,49
2023-02-02,5052336861,38
2023-02-02,9806743296,45
2023-02-02,9566170631,112
2023-02-02,8782089986,117
2023-02-02,9808917872,51
2023-02-02,7732000339,24
2023-02-02,9303637458,49
2023-02-02,5056446398,43
2023-02-02,5056448723,116
2023-02-02,5056348596,11
2023-02-02,5056625363,121
2023-02-02,7712571914,10
2023-02-02,5056449363,7
2023-02-02,5052053878,12
2023-02-02,4722498307,121
2023-02-02,7694501086,28
2023-02-02,4722468425,46
2023-02-02,4722628410,45
2023-02-02,9856527248,124
2023-02-02,7657049847,17
2023-02-02,8707035138,54
2023-02-02,5056336181,45
2023-02-02,5055182901,51
2023-02-02,8727564953,45
2023-02-03,9793195559,30
2023-02-03,4722056329,53
2023-02-03,6892033024,13
2023-02-03,5059350304,23
2023-02-03,8626483565,123
2023-02-03,9862484536,54
2023-02-03,5056443591,51
2023-02-03,9865799344,12
2023-02-03,5056694003,41
2023-02-03,9864632238,31
2023-02-03,5056062068,56
2023-02-03,9525270670,54
2023-02-03,7578133250,32
2023-02-03,9786636946,130
2023-02-03,9856527248,36
2023-02-03,9303637458,22
2023-02-03,6514782629,56
2023-02-03,9384002573,11
2023-02-03,5056442604,45
2023-02-03,9474184225,30
2023-02-03,5052207222,2
2023-02-03,7814168471,34
2023-02-03,4722071880,131
2023-02-03,9896611926,55
2023-02-03,9718238513,14
2023-02-03,9853485465,10
2023-02-03,8653080324,56
2023-02-03,5056387331,47
2023-02-03,5052053878,65
2023-02-03,8603750814,62
2023-02-03,8789518212,56
2023-02-03,7728158437,45
2023-02-03,5058001510,126
2023-02-03,9567600611,54
2023-02-03,5056526683,34
2023-02-03,5056210779,36
2023-02-03,9522969621,108
2023-02-03,9845001933,15
2023-02-03,7863558139,46
2023-02-03,9514696926,67
2023-02-04,8655737571,8
2023-02-04,4722740743,44
2023-02-04,8786810087,14
2023-02-04,9863891228,11
2023-02-04,9457670082,129
2023-02-04,5056220090,25
2023-02-04,5056460154,29
2023-02-04,9859693823,40
2023-02-04,7627390257,50
2023-02-04,5056046201,55
2023-02-04,8706003849,17
2023-02-04,9868953270,12
2023-02-04,9803288241,57
2023-02-04,9384002573,12
2023-02-04,4722821407,12
2023-02-04,5057097743,131
2023-02-04,9806726606,51
2023-02-04,8579966579,26
2023-02-04,5058955281,8
2023-02-04,5056462980,21
2023-02-04,5056440688,13
2023-02-04,4722855396,59
2023-02-04,4722954225,29
2023-02-04,5059271389,34
2023-02-04,7639095059,10
2023-02-04,9518694813,52
2023-02-04,5055445828,12
2023-02-04,4722023267,9
2023-02-04,6784155835,31
2023-02-04,9707126285,12
